is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
1,90,2015,September,40,28,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,22-09-2015
1,90,2015,September,40,28,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,22-09-2015
1,90,2015,September,40,28,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,22-09-2015
1,90,2015,September,40,28,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,22-09-2015
1,90,2015,September,40,28,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,22-09-2015
1,96,2015,September,40,28,1,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,3,       NULL,0,Transient-Party,138,0,0,Canceled,22-08-2015
1,96,2015,September,40,28,1,1,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,3,       NULL,0,Transient,123.5,0,0,Canceled,22-08-2015
1,96,2015,September,40,28,1,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,3,       NULL,0,Transient-Party,138,0,0,Canceled,22-08-2015
1,96,2015,September,40,28,1,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,3,       NULL,0,Transient-Party,138,0,0,Canceled,22-08-2015
1,96,2015,September,40,28,1,1,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,3,       NULL,0,Transient-Party,123.5,0,0,Canceled,22-08-2015
1,96,2015,September,40,28,1,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,3,       NULL,0,Transient-Party,138,0,0,Canceled,22-08-2015
0,193,2015,September,40,28,1,3,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,149.81,0,1,Check-Out,02-10-2015
0,27,2015,September,40,28,1,3,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,149.88,0,0,Check-Out,02-10-2015
0,19,2015,September,40,28,1,4,2,0,1,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,146.8,1,2,Check-Out,03-10-2015
0,4,2015,September,40,28,1,2,1,0,0,BB       ,FRA,Corporate,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,91,0,Transient,95,0,1,Check-Out,01-10-2015
1,39,2015,September,40,29,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,250,0,0,Canceled,22-09-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
1,68,2015,September,40,29,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,0,0,0,Canceled,24-09-2015
1,68,2015,September,40,29,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,48,0,0,Canceled,11-09-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
1,68,2015,September,40,29,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,48,0,0,Canceled,11-09-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
1,68,2015,September,40,29,0,2,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,20,       NULL,0,Transient-Party,58,0,0,Canceled,24-09-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,1,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,20,       NULL,0,Transient-Party,0,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
1,68,2015,September,40,29,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,48,0,0,Canceled,11-09-2015
1,68,2015,September,40,29,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,20,       NULL,0,Transient-Party,48,0,0,Canceled,11-09-2015
0,68,2015,September,40,29,0,2,1,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,20,       NULL,0,Transient-Party,49.5,0,0,Check-Out,01-10-2015
0,68,2015,September,40,29,0,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,20,       NULL,0,Transient-Party,65,0,0,Check-Out,01-10-2015
0,28,2015,September,40,29,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133.17,0,0,Check-Out,02-10-2015
0,28,2015,September,40,29,0,4,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,7,       NULL,0,Transient,96.36,0,1,Check-Out,03-10-2015
1,21,2015,September,40,29,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,133.5,0,0,Canceled,09-09-2015
0,35,2015,September,40,29,0,4,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,92.33,0,1,Check-Out,03-10-2015
1,20,2015,September,40,29,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,136.67,0,2,Canceled,14-09-2015
1,20,2015,September,40,29,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,136.67,0,2,Canceled,14-09-2015
0,0,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,26,       NULL,0,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Canceled,29-09-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,09-09-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,1,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,26,       NULL,77,Transient-Party,90.6,0,0,Check-Out,01-10-2015
1,78,2015,September,40,30,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,7,       NULL,0,Transient,62.18,0,2,Canceled,20-07-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,09-09-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,42,2015,September,40,30,0,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,86.4,0,1,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,26,       NULL,77,Transient-Party,56.1,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,09-09-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,69,2015,September,40,30,0,1,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,13,       NULL,0,Contract,71.4,0,0,Check-Out,01-10-2015
0,4,2015,September,40,30,0,1,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,26,       NULL,0,Transient-Party,90.6,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
0,83,2015,September,40,30,0,1,2,0,0,HB       ,ITA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,26,       NULL,77,Transient-Party,112.2,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
0,83,2015,September,40,30,0,1,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,26,       NULL,77,Transient-Party,90.6,0,0,Check-Out,01-10-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,09-09-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,09-09-2015
1,92,2015,September,40,30,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,170,0,0,Canceled,21-08-2015
1,30,2015,September,40,30,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,121,0,0,Canceled,15-09-2015
1,30,2015,September,40,30,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,121,0,0,Canceled,15-09-2015
1,27,2015,September,40,30,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,64,       NULL,21,Transient,108,0,0,Canceled,24-09-2015
1,27,2015,September,40,30,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,64,       NULL,21,Transient,108,0,0,Canceled,24-09-2015
1,30,2015,September,40,30,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,121,0,0,Canceled,15-09-2015
1,30,2015,September,40,30,0,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,121,0,0,Canceled,15-09-2015
1,27,2015,September,40,30,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,64,       NULL,21,Transient,108,0,0,Canceled,24-09-2015
